Timestamp,ID_REC,ID_SERIES,CALNAME,APPLICATIONNAME,CPFNAME,Property_1_Name,Property_1_Value,Property_1_U,Property_1_H,Property_1_S,Property_1_Flags,Property_2_Name,Property_2_Value,Property_2_U,Property_2_H,Property_2_S,Property_2_Flags,NumSpec,NumSpecOK,NumSpecOK%,Reference Remaining Time,"Number of ""Intensity Too High"" spectra"
10/11/2022 18:12,ILMC tier 5 and 6_14_113_7128775,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,18.0998,0.744,1.2093,2.6523,,SoyProtein,49.0082,1.41,1.5706,3.6318,,130,33,25.385,0:52:46,0
10/11/2022 18:13,ILMC tier 5 and 6_15_113_7128777,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,20.7377,0.748,2.0424,3.1164,,SoyProtein,45.1252,1.42,2.6478,3.3155,,130,42,32.308,0:51:50,0
10/11/2022 18:13,ILMC tier 5 and 6_16_113_7128778,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,17.9367,0.744,1.2096,1.8133,,SoyProtein,49.5609,1.41,1.7888,2.7542,,130,29,22.308,0:51:24,0
10/11/2022 18:14,ILMC tier 5 and 6_17_113_7018400,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,18.6356,0.744,1.2253,2.3315,,SoyProtein,47.9383,1.41,1.7544,2.6419,,130,31,23.846,0:50:59,0
10/11/2022 18:14,ILMC tier 5 and 6_18_113_7018383,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,18.8084,0.742,0.91961,3.6241,,SoyProtein,47.3545,1.41,1.4128,3.9962,,130,31,23.846,0:50:32,0
10/11/2022 18:15,ILMC tier 5 and 6_19_113_7018379,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,17.5707,0.744,1.3474,1.9591,,SoyProtein,48.3806,1.41,1.406,3.3996,,130,28,21.538,0:50:06,0
10/11/2022 18:15,ILMC tier 5 and 6_20_113_7018387,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,17.5269,0.743,1.1137,2.6603,,SoyProtein,48.4192,1.41,1.2389,3.7819,,129,29,22.481,0:49:39,0
10/11/2022 18:16,ILMC tier 5 and 6_21_113_7018320,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,19.7179,0.741,0.6974,2.585,,SoyProtein,44.9071,1.41,0.90503,3.1986,,129,31,24.031,0:49:13,0
10/11/2022 18:16,ILMC tier 5 and 6_22_113_7018301,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,19.4581,0.743,1.1246,3.1989,,SoyProtein,46.5895,1.41,1.6932,3.6238,,130,26,20,0:48:47,0
10/11/2022 18:17,ILMC tier 5 and 6_23_113_7018324,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,19.2362,0.742,0.96416,2.5291,,SoyProtein,47.3762,1.41,1.5528,3.2052,,130,26,20,0:48:17,0
10/11/2022 18:17,ILMC tier 5 and 6_24_113_7018126,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,20.1575,0.745,1.3961,2.5032,,SoyProtein,45.8663,1.42,2.2146,3.2896,,130,26,20,0:47:51,0
10/11/2022 18:17,ILMC tier 5 and 6_25_113_7018154,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,22.0401,0.743,1.1791,2.6507,,SoyProtein,41.9699,1.41,1.1458,3.5638,,129,30,23.256,0:47:24,0
10/11/2022 18:18,ILMC tier 5 and 6_26_113_7018132,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,18.9219,0.742,0.88235,2.5986,,SoyProtein,46.8044,1.41,1.213,3.2106,,129,27,20.93,0:46:54,0
10/11/2022 18:18,ILMC tier 5 and 6_27_113_7018149,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,18.6893,0.742,0.99596,2.3386,,SoyProtein,46.6832,1.41,1.2121,2.8073,,129,30,23.256,0:46:25,0
10/11/2022 18:19,ILMC tier 5 and 6_28_113_7116065,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,21.0912,0.742,0.9154,2.493,,SoyProtein,42.8832,1.41,1.3709,3.3217,,130,32,24.615,0:45:55,0
10/11/2022 18:19,ILMC tier 5 and 6_29_113_7116070,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,22.5893,0.743,1.1748,2.4642,,SoyProtein,40.804,1.41,1.1891,3.2613,,130,32,24.615,0:45:25,0
10/11/2022 18:20,ILMC tier 5 and 6_30_113_7116066,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,21.5491,0.746,1.6546,3.0217,,SoyProtein,43.6409,1.42,2.4189,3.2828,,130,25,19.231,0:44:58,0
10/11/2022 18:20,ILMC tier 5 and 6_31_113_7116055,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,21.7469,0.749,2.2678,4.1206,,SoyProtein,41.7919,1.43,3.025,3.4408,,129,33,25.581,0:44:30,0
10/11/2022 18:21,ILMC tier 5 and 6_32_113_7116437,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,24.0234,0.753,3.0147,2.4951,,SoyProtein,39.4555,1.43,3.1058,3.3961,,130,30,23.077,0:44:04,0
10/11/2022 18:21,ILMC tier 5 and 6_33_113_7116413,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,18.7176,0.743,1.0989,2.0184,,SoyProtein,46.9727,1.41,1.3765,2.9208,,130,25,19.231,0:43:38,0
10/11/2022 18:22,ILMC tier 5 and 6_34_113_7116485,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,19.947,0.742,0.97776,2.2276,,SoyProtein,43.2844,1.41,0.81992,2.9164,,129,30,23.256,0:43:09,0
10/11/2022 18:22,ILMC tier 5 and 6_35_113_7116492,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,21.491,0.752,2.8083,4.9741,,SoyProtein,42.574,1.42,2.6162,5.4316,,130,33,25.385,0:42:42,0
10/11/2022 18:23,ILMC tier 5 and 6_36_113_7116494,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,23.0484,0.748,1.9832,3.4558,,SoyProtein,40.278,1.42,2.2042,3.626,,130,30,23.077,0:42:14,0
10/11/2022 18:23,ILMC tier 5 and 6_37_113_7116487,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,17.9534,0.753,2.9507,4.4523,,SoyProtein,48.6167,1.41,1.5668,8.2408,,130,29,22.308,0:41:46,0
10/11/2022 18:24,ILMC tier 5 and 6_38_113_7117541,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,19.0885,0.744,1.3501,2.295,,SoyProtein,45.3703,1.41,1.438,2.682,,129,25,19.38,0:41:20,0
10/11/2022 18:24,ILMC tier 5 and 6_39_113_7117547,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,22.4609,0.753,2.8337,2.9832,,SoyProtein,41.7144,1.43,3.3499,3.1635,,129,22,17.054,0:40:53,0
10/11/2022 18:24,ILMC tier 5 and 6_40_113_7018540,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,19.2614,0.743,1.1408,2.1157,,SoyProtein,46.4348,1.41,1.4333,2.6896,,129,20,15.504,0:40:28,0
10/11/2022 18:25,ILMC tier 5 and 6_41_113_7018539,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,20.3269,0.742,0.97961,1.9179,,SoyProtein,44.7722,1.41,1.1715,2.7454,,129,21,16.279,0:40:02,0
10/11/2022 18:25,ILMC tier 5 and 6_42_113_7018523,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,19.0811,0.742,0.98475,4.4254,,SoyProtein,46.082,1.41,1.1375,5.4113,,129,30,23.256,0:39:33,0
10/11/2022 18:26,ILMC tier 5 and 6_43_113_7018538,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,19.8887,0.743,1.1251,2.1824,,SoyProtein,45.524,1.41,1.3847,2.7551,,130,25,19.231,0:39:01,0
10/11/2022 18:26,ILMC tier 5 and 6_44_113_7018355,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,19.9589,0.741,0.74369,2.362,,SoyProtein,44.9719,1.41,0.8944,3.1783,,130,22,16.923,0:38:31,0
10/11/2022 18:27,ILMC tier 5 and 6_45_113_7018347,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,20.8032,0.754,3.0817,5.4426,,SoyProtein,42.4449,1.41,1.1096,9.2974,,130,2,1.5385,0:37:58,0
10/11/2022 18:28,ILMC tier 5 and 6_46_113_7018365,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,-15.344,4.83,2782.2,13430,HS,SoyProtein,84.3005,6.39,1437.9,14951,HS,129,129,100,0:37:14,0
10/11/2022 18:28,ILMC tier 5 and 6_47_113_7018340,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,19.0676,0.743,1.0905,4.4182,,SoyProtein,46.5814,1.41,1.5272,4.6017,,130,13,10,0:36:39,0
10/11/2022 18:29,ILMC tier 5 and 6_48_113_7018165,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,18.9717,0.743,1.089,3.0346,,SoyProtein,47.4829,1.41,1.3784,3.6133,,129,17,13.178,0:36:14,0
10/11/2022 18:29,ILMC tier 5 and 6_49_113_7018177,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,19.8695,0.74,0.57191,2.7741,,SoyProtein,44.7192,1.4,0.59289,3.947,,130,21,16.154,0:35:48,0
10/11/2022 18:30,ILMC tier 5 and 6_50_113_7018180,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,19.2371,0.749,2.2479,3.0728,,SoyProtein,46.5011,1.41,1.6155,4.7676,,129,16,12.403,0:35:21,0
10/11/2022 18:30,ILMC tier 5 and 6_51_113_7018181,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,19.8103,0.741,0.73515,2.4364,,SoyProtein,45.0965,1.4,0.66475,4.0077,,130,20,15.385,0:34:56,0
10/11/2022 18:30,ILMC tier 5 and 6_52_113_7116410,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,19.0928,0.763,4.7915,6.0481,,SoyProtein,46.5917,1.41,1.4402,11.45,S,129,13,10.078,0:34:29,0
10/11/2022 18:31,ILMC tier 5 and 6_53_113_7116405,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,22.9905,0.743,1.1031,4.1555,,SoyProtein,38.22,1.41,1.1159,5.2754,,129,19,14.729,0:34:00,0
10/11/2022 18:31,ILMC tier 5 and 6_54_113_7116094,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,22.9425,0.762,4.6755,3.9997,,SoyProtein,39.6871,1.43,3.6448,3.8993,,130,7,5.3846,0:33:32,0
10/11/2022 18:32,ILMC tier 5 and 6_55_113_7116453,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,23.421,0.743,1.0936,3.5164,,SoyProtein,39.0739,1.41,1.3052,4.3477,,130,17,13.077,0:33:03,0
10/11/2022 18:32,ILMC tier 5 and 6_56_113_7116442,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,19.1372,0.744,1.2109,2.3116,,SoyProtein,45.8952,1.41,0.94519,4.6084,,129,28,21.705,0:32:38,0
10/11/2022 18:33,ILMC tier 5 and 6_57_113_7116469,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,22.5077,0.746,1.6371,4.3497,,SoyProtein,40.9282,1.42,1.9102,4.1663,,130,21,16.154,0:32:10,0
10/11/2022 18:33,ILMC tier 5 and 6_58_113_7117522,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,22.2778,0.749,2.1716,2.5861,,SoyProtein,41.6079,1.41,1.3894,4.4058,,129,10,7.7519,0:31:41,0
10/11/2022 18:34,ILMC tier 5 and 6_59_113_7117518,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,21.4843,0.766,5.4047,9.5103,,SoyProtein,43.4594,1.42,1.8594,14.782,S,130,17,13.077,0:31:13,0
10/11/2022 18:34,ILMC tier 5 and 6_60_113_7117528,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,20.1512,0.743,1.0541,3.3572,,SoyProtein,44.7428,1.4,0.68586,5.134,,129,22,17.054,0:30:46,0
10/11/2022 18:35,ILMC tier 5 and 6_61_113_7117563,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,22.2339,0.748,2.0625,3.9353,,SoyProtein,39.1846,1.41,0.99362,6.9321,,130,41,31.538,0:30:18,0
10/11/2022 18:35,ILMC tier 5 and 6_62_113_7117562,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,21.9721,0.743,1.1528,2.4098,,SoyProtein,40.0061,1.41,0.85067,3.5748,,130,30,23.077,0:29:43,0
10/11/2022 18:36,ILMC tier 5 and 6_63_113_7117565,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,-14.1516,5.39,3482.4,19902,HS,SoyProtein,103.536,8.13,2374.6,22096,HS,130,130,100,0:29:15,0
10/11/2022 18:40,ILMC tier 5 and 6_64_113_7548855,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,-18.1302,6.95,5840,20360,HS,SoyProtein,104.63,8.44,2565,23569,HS,129,129,100,0:25:15,0
10/11/2022 18:40,ILMC tier 5 and 6_64_117_7159738,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,19.6221,0.744,1.2444,3.6771,,SoyProtein,45.6448,1.41,0.96717,4.9339,,129,17,13.178,0:24:47,0
10/11/2022 18:41,ILMC tier 5 and 6_63_117_7117575,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,21.1948,0.759,3.9676,8.3948,,SoyProtein,43.4307,1.44,4.3335,8.5435,,130,37,28.462,0:24:19,0
10/11/2022 18:41,ILMC tier 5 and 6_62_117_7117568,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,18.4449,0.766,5.308,8.5429,,SoyProtein,46.9519,1.42,2.2498,13.441,S,129,42,32.558,0:59:34,0
10/11/2022 18:42,ILMC tier 5 and 6_61_117_7117588,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,21.0339,0.757,3.6549,6.2421,,SoyProtein,44.0491,1.43,3.2335,7.8198,,129,31,24.031,0:59:05,0
10/11/2022 18:42,ILMC tier 5 and 6_60_117_7117529,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,21.709,0.786,9.2149,11.452,HS,SoyProtein,42.4875,1.41,1.6205,22.671,S,129,44,34.109,0:58:37,0
10/11/2022 18:43,ILMC tier 5 and 6_59_117_7117515,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,20.1222,0.742,0.90295,2.8937,,SoyProtein,44.0378,1.41,1.0088,3.5921,,130,28,21.538,0:58:08,0
10/11/2022 18:43,ILMC tier 5 and 6_58_117_7117501,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,23.8288,0.751,2.5207,2.7661,,SoyProtein,38.866,1.42,2.3797,3.9817,,130,15,11.538,0:57:42,0
10/11/2022 18:44,ILMC tier 5 and 6_57_117_7116451,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,19.3906,0.743,1.1588,2.7013,,SoyProtein,47.4876,1.41,1.497,3.0694,,130,24,18.462,0:57:15,0
10/11/2022 18:44,ILMC tier 5 and 6_56_117_7116443,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,18.5847,0.743,1.1502,1.5089,,SoyProtein,48.0422,1.41,1.2376,2.8828,,130,22,16.923,0:56:49,0
10/11/2022 18:44,ILMC tier 5 and 6_55_117_7116455,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,18.5044,0.745,1.4993,2.7519,,SoyProtein,47.2687,1.41,1.334,4.3681,,129,28,21.705,0:56:23,0
10/11/2022 18:45,ILMC tier 5 and 6_54_117_7116403,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,21.8969,0.748,2.0452,4.3422,,SoyProtein,42.7859,1.43,2.893,3.3911,,130,22,16.923,0:55:53,0
10/11/2022 18:45,ILMC tier 5 and 6_53_117_7116082,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,22.4454,0.75,2.454,2.0554,,SoyProtein,42.9518,1.42,2.355,3.3839,,129,14,10.853,0:55:20,0
10/11/2022 18:46,ILMC tier 5 and 6_52_117_7116087,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,-0.23955,4.6,2517.2,15824,HS,SoyProtein,91.5671,6.09,1300.5,17647,HS,129,129,100,0:54:52,0
10/11/2022 18:46,ILMC tier 5 and 6_51_117_7018168,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,20.3671,0.754,3.1041,4.7333,,SoyProtein,47.4378,1.42,2.5787,7.1232,,130,15,11.538,0:54:25,0
10/11/2022 18:47,ILMC tier 5 and 6_50_117_7018184,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,20.885,0.742,0.89408,3.7787,,SoyProtein,43.9646,1.41,1.0801,5.0123,,131,13,9.9237,0:53:59,0
10/11/2022 18:47,ILMC tier 5 and 6_49_117_7018178,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,19.9376,0.741,0.81237,2.2646,,SoyProtein,46.7346,1.41,1.0708,3.1726,,130,13,10,0:53:31,0
10/11/2022 18:48,ILMC tier 5 and 6_48_117_7018173,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,19.7347,0.741,0.7246,3.1742,,SoyProtein,45.4695,1.41,0.88739,3.6088,,130,17,13.077,0:53:03,0
10/11/2022 18:48,ILMC tier 5 and 6_47_117_7018361,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,20.2407,0.742,0.91558,3.9471,,SoyProtein,44.7982,1.41,1.236,4.08,,130,19,14.615,0:52:35,0
10/11/2022 18:49,ILMC tier 5 and 6_46_117_7018369,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,23.4952,0.742,0.96523,3.21,,SoyProtein,36.6678,1.41,1.4676,4.3038,,129,27,20.93,0:52:09,0
10/11/2022 18:49,ILMC tier 5 and 6_45_117_7018351,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,18.8668,0.744,1.3613,2.3281,,SoyProtein,46.3551,1.41,1.2661,3.9214,,130,30,23.077,0:51:44,0
10/11/2022 18:49,ILMC tier 5 and 6_44_117_7018343,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,18.612,0.749,2.2342,4.5863,,SoyProtein,47.1589,1.41,1.4488,6.7009,,130,26,20,0:51:17,0
10/11/2022 18:50,ILMC tier 5 and 6_43_117_7018517,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,18.769,0.743,1.0518,3.2199,,SoyProtein,47.0323,1.41,1.5364,3.6107,,130,29,22.308,0:50:50,0
10/11/2022 18:50,ILMC tier 5 and 6_42_117_7018543,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,17.5625,0.747,1.8398,4.6576,,SoyProtein,47.9493,1.41,1.5718,6.2012,,130,37,28.462,0:50:24,0
10/11/2022 18:51,ILMC tier 5 and 6_41_117_7018525,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,18.6915,0.748,1.942,2.2446,,SoyProtein,46.6718,1.41,1.2113,4.9477,,130,34,26.154,0:49:58,0
10/11/2022 18:51,ILMC tier 5 and 6_40_117_7018531,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,19.1381,0.744,1.3352,1.622,,SoyProtein,46.0641,1.41,1.5049,2.8495,,130,26,20,0:49:30,0
10/11/2022 18:52,ILMC tier 5 and 6_39_117_7117546,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,22.2627,0.756,3.4721,3.6372,,SoyProtein,42.2588,1.43,3.2116,5.3437,,130,32,24.615,0:49:04,0
10/11/2022 18:52,ILMC tier 5 and 6_38_117_7117532,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,20.9592,0.745,1.4193,3.0139,,SoyProtein,43.1781,1.41,1.5245,3.7492,,129,34,26.357,0:48:37,0
10/11/2022 18:53,ILMC tier 5 and 6_37_117_7116496,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,23.0873,0.759,3.9588,4.2911,,SoyProtein,40.9768,1.43,3.4609,5.9562,,129,41,31.783,0:48:09,0
10/11/2022 18:53,ILMC tier 5 and 6_36_117_7116486,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,20.0561,0.744,1.3311,2.2354,,SoyProtein,44.2633,1.41,1.3174,2.6717,,130,31,23.846,0:47:42,0
10/11/2022 18:54,ILMC tier 5 and 6_35_117_7116481,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,19.9445,0.744,1.1947,1.7599,,SoyProtein,44.0489,1.41,1.0646,3.1486,,129,33,25.581,0:47:15,0
10/11/2022 18:54,ILMC tier 5 and 6_34_117_7116498,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,22.348,0.741,0.82233,3.0711,,SoyProtein,38.0815,1.41,1.0888,4.0128,,130,40,30.769,0:46:47,0
10/11/2022 18:54,ILMC tier 5 and 6_33_117_7116440,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,21.9358,0.743,1.1844,1.7262,,SoyProtein,39.9249,1.41,0.99155,2.9474,,130,40,30.769,0:46:21,0
10/11/2022 18:55,ILMC tier 5 and 6_32_117_7116414,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,19.9595,0.741,0.70811,3.2816,,SoyProtein,45.5913,1.41,1.2964,4.1375,,130,28,21.538,0:45:53,0
10/11/2022 18:55,ILMC tier 5 and 6_31_117_7116076,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,23.95,0.748,1.9258,3.0426,,SoyProtein,37.7939,1.42,2.3291,3.4911,,130,31,23.846,0:45:26,0
10/11/2022 18:56,ILMC tier 5 and 6_30_117_7116051,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,22.1971,0.748,2.0622,3.5722,,SoyProtein,43.152,1.43,3.1141,3.7716,,130,38,29.231,0:45:01,0
10/11/2022 18:56,ILMC tier 5 and 6_29_117_7116064,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,21.8932,0.742,0.86491,2.9687,,SoyProtein,42.226,1.41,1.5974,3.2807,,130,32,24.615,0:44:34,0
10/11/2022 18:57,ILMC tier 5 and 6_28_117_7116072,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,22.6669,0.749,2.1781,3.6292,,SoyProtein,43.1996,1.43,3.3361,3.8196,,129,37,28.682,0:44:06,0
10/11/2022 18:57,ILMC tier 5 and 6_27_117_7018143,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,20.3149,0.742,0.96778,3.2596,,SoyProtein,44.9225,1.41,1.6952,3.5465,,130,39,30,0:43:40,0
10/11/2022 18:58,ILMC tier 5 and 6_26_117_7018134,ILMC tier 5 and 6Series,PLS_%Moisture,BHSoy2022,ILMC tier 5 and 6CPF.cpf,SoyOil,19.2642,0.742,0.95842,3.4438,,SoyProtein,45.7905,1.41,1.4268,3.641,,130,34,26.154,0:43:13,0
